"key1";"v171";"v172";"v173";"v174";"v175";"v176";"v177";"v178";"v179";"v180";"v181";"v182";"v183";"v184";"v185";"v186";"v187";"v188";"v189";"v190";"v191";"v192";"v193";"v194";"v195";"v196";"v197";"v198";"v199";"v200";"v201";"v202";"v203";"v204";"v171";"v172"
242;NA;NA;1999-05-25 08:00:00;6602;2017-06-22 11:03:55;0;2017-06-22 11:03:55;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
357;NA;NA;1999-12-22 19:00:00;6391;2017-06-22 11:30:45;0;2017-06-22 11:30:44;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
211;NA;NA;1999-10-07 20:00:00;6467;2016-09-17 15:48:55;277;2016-09-17 15:48:55;"Verified";"895 High";895;2;35;1;"Fraud Review";5;"Fraud Score 800 to 899";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;2;"High";309;"Risk Proxy";"High+Risk";"No";"hosting";16,59;"U"
462;NA;NA;1999-10-07 20:00:00;6467;2017-04-13 15:57:51;69;2017-04-13 15:57:52;"Verified";"481 Moderate";481;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
377;NA;NA;1996-06-22 08:00:00;7669;2016-08-29 09:55:09;296;2017-06-12 17:24:23;"Verified";"278 Low";278;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
205;NA;NA;NA;NA;2017-06-22 12:53:40;0;2017-06-22 12:53:40;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
26;NA;NA;1995-08-13 07:00:00;7984;2016-11-29 13:03:48;204;2016-11-29 13:03:48;"Verified";"244 Low";244;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
22;NA;NA;1995-08-13 07:00:00;7984;2016-10-27 15:21:55;237;2017-06-21 23:22:20;"Verified";"239 Low";239;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
161;NA;NA;1998-04-28 20:00:00;6994;2017-03-30 12:48:32;83;2017-05-24 13:55:37;"Verified";"477 Moderate";477;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
76;NA;NA;2007-06-09 23:41:22;3665;2017-02-06 14:41:22;135;2017-04-08 20:48:46;"Verified";"238 Low";238;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
19;NA;NA;1998-04-28 20:00:00;6994;2017-06-12 15:08:07;9;2017-06-12 15:08:08;"Verified";"497 Moderate";497;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
195;NA;NA;1996-06-22 08:00:00;7669;2017-06-22 13:10:26;0;2017-06-22 13:10:26;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
139;NA;NA;NA;NA;2017-06-22 14:13:01;0;2017-06-22 14:13:01;"Verified";"275 Low";275;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
16;NA;NA;1999-09-13 07:00:00;6492;2017-05-10 11:17:31;42;2017-05-10 11:17:30;"Verified";"488 Moderate";488;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1191;NA;NA;1994-12-28 07:00:00;8212;2011-08-10 07:00:00;2143;2017-06-22 14:56:23;"Verified";"090 Very Low";90;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
325;NA;NA;1999-10-07 20:00:00;6467;2015-11-16 07:00:00;584;2017-02-23 14:52:12;"Verified";"228 Low";228;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
186;NA;NA;1996-06-22 08:00:00;7669;2017-06-01 20:14:56;20;2017-06-01 20:14:56;"Verified";"494 Moderate";494;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
223;NA;NA;1999-12-22 19:00:00;6391;2016-12-05 13:57:05;198;2016-12-05 13:57:05;"Verified";"295 Low";295;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
162;NA;NA;1999-10-07 20:00:00;6467;2013-04-30 07:00:00;1514;2017-06-02 14:06:42;"Verified";"098 Very Low";98;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
415;NA;NA;2003-01-17 19:00:00;5269;2017-06-22 15:38:59;0;2017-06-22 15:38:59;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
13;NA;NA;1995-08-13 07:00:00;7984;2017-05-06 09:25:23;46;2017-05-06 09:25:24;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
391;NA;NA;1998-04-28 20:00:00;6994;2016-12-12 12:50:09;191;2016-12-12 12:50:08;"Verified";"297 Low";297;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"college";0,1;"U"
91;NA;NA;1999-10-07 20:00:00;6467;2017-06-22 17:25:39;0;2017-06-22 17:25:37;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
125;NA;NA;2003-01-17 19:00:00;5269;2017-06-22 18:48:16;0;2017-06-22 18:48:16;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
367;NA;NA;1999-10-07 20:00:00;6467;2016-10-14 10:40:57;250;2016-10-14 10:40:57;"Verified";"286 Low";286;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
64;NA;NA;1995-08-13 07:00:00;7985;2017-03-31 00:42:18;84;2017-06-17 15:03:06;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
436;NA;NA;1998-04-28 20:00:00;6995;2017-06-23 09:27:34;0;2017-06-23 09:27:33;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
363;NA;NA;1998-04-28 20:00:00;6995;2017-06-23 01:59:36;0;2017-06-23 01:59:35;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
132;NA;NA;1998-04-28 20:00:00;6995;2015-11-13 08:00:00;588;2017-05-02 10:09:13;"Verified";"177 Low";177;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
442;NA;NA;1995-08-13 07:00:00;7985;2017-05-10 08:08:30;43;2017-06-06 06:54:28;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
322;NA;NA;1999-12-22 19:00:00;6392;2017-06-23 09:28:14;0;2017-06-23 09:28:13;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
359;NA;NA;1998-04-28 20:00:00;6995;2017-04-18 08:00:16;65;2017-04-18 08:00:16;"Verified";"482 Moderate";482;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
396;NA;NA;1998-04-28 20:00:00;6995;2016-09-06 15:08:14;289;2016-11-10 15:27:35;"Verified";"280 Low";280;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4192;NA;NA;1999-05-25 08:00:00;6615;2017-07-05 05:03:14;0;2017-07-05 05:03:14;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4358;NA;NA;1995-08-13 07:00:00;7997;2017-07-05 13:17:54;0;2017-07-05 13:17:53;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4424;NA;NA;NA;NA;2017-07-06 08:53:30;0;2017-07-06 08:53:29;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
264;NA;NA;1998-04-28 20:00:00;6995;2017-06-06 09:50:07;16;2017-06-06 09:50:07;"Verified";"495 Moderate";495;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
361;NA;NA;1999-10-07 20:00:00;6468;2017-06-23 09:42:12;0;2017-06-23 09:42:11;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
92;NA;NA;1998-04-28 20:00:00;6995;2017-06-23 09:56:43;0;2017-06-23 09:56:42;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
347;NA;NA;1999-05-25 08:00:00;6603;2017-06-23 10:37:07;0;2017-06-23 10:37:07;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
374;NA;NA;NA;NA;2017-06-23 12:58:43;0;2017-06-23 12:58:43;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,23;"U"
414;NA;NA;1999-10-07 20:00:00;6468;2017-06-21 08:51:06;1;2017-06-21 08:51:06;"Verified";"499 Moderate";499;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,28;"U"
312;NA;NA;1999-10-07 20:00:00;6468;2016-09-28 09:32:37;267;2017-03-13 13:31:59;"Verified";"283 Low";283;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
336;NA;NA;NA;NA;2016-12-14 16:41:55;190;2017-03-03 12:51:59;"Verified";"297 Low";297;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
305;NA;NA;1999-12-22 19:00:00;6392;2016-08-18 09:22:30;308;2017-02-15 13:38:11;"Verified";"276 Low";276;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1524;NA;NA;1995-08-13 07:00:00;7985;2017-02-26 20:03:38;116;2017-05-31 19:16:05;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1530;NA;NA;1998-04-28 20:00:00;6995;2017-06-23 15:32:26;0;2017-06-23 15:32:25;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
427;NA;NA;1999-05-25 08:00:00;6603;2017-06-23 18:12:42;0;2017-06-23 18:12:41;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
52;NA;NA;1998-04-28 20:00:00;6996;2016-12-14 12:48:13;191;2016-12-14 12:48:13;"Verified";"297 Low";297;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1810;NA;NA;1998-04-28 20:00:00;6998;2015-10-23 07:00:00;612;2016-08-11 07:26:12;"Verified";"173 Low";173;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"business";0,1;"U"
1715;NA;NA;1995-08-13 07:00:00;7988;2017-06-26 06:56:57;0;2017-06-26 06:56:57;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1787;NA;NA;1999-12-22 19:00:00;6395;2017-06-26 06:57:05;0;2017-06-26 06:57:04;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1831;NA;NA;1995-08-13 07:00:00;7988;2013-05-28 07:00:00;1490;2017-05-06 00:21:58;"Verified";"099 Very Low";99;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1763;NA;NA;1996-06-22 08:00:00;7673;2017-06-26 09:01:42;0;2017-06-26 09:01:42;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
44;NA;NA;1996-06-22 08:00:00;7673;2017-05-17 16:10:34;39;2017-05-17 16:10:35;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
137;NA;NA;1996-06-22 08:00:00;7673;2016-11-14 07:00:00;224;2017-02-09 17:36:07;"ValidDomain";"291 Low";291;4;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
286;NA;NA;1996-06-22 08:00:00;7673;2017-02-10 12:10:06;135;2017-04-01 19:44:12;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1807;NA;NA;1999-10-07 20:00:00;6471;2016-08-25 11:43:42;304;2016-12-21 07:48:41;"Verified";"277 Low";277;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1869;NA;NA;1998-04-28 20:00:00;6998;2017-01-26 15:38:04;150;2017-03-26 14:01:12;"Verified";"459 Moderate";459;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1852;NA;NA;1998-04-28 20:00:00;6998;2017-06-26 09:42:34;0;2017-06-26 09:42:34;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4186;NA;NA;NA;NA;2017-07-05 05:04:34;0;2017-07-05 05:04:34;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
3540;NA;NA;1999-09-13 07:00:00;6505;2015-10-01 07:00:00;642;2017-02-07 14:14:27;"Verified";"218 Low";218;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1916;NA;NA;NA;NA;2017-06-06 14:53:04;19;2017-06-06 14:53:04;"Unknown";"501 Moderate";501;6;64;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Not Sure";"Moderate";3;501;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1879;NA;NA;1999-12-22 19:00:00;6395;2017-06-26 15:11:36;0;2017-06-26 15:11:36;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1951;NA;NA;NA;NA;2017-01-25 07:00:00;152;2017-05-02 13:43:52;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1963;NA;NA;1995-08-13 07:00:00;7988;2012-03-13 07:00:00;1931;2016-07-23 18:09:05;"Verified";"093 Very Low";93;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;40;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"Y"
4227;NA;NA;1998-04-28 20:00:00;7007;2017-07-05 05:24:13;0;2017-07-05 05:24:13;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
4225;NA;NA;1999-05-25 08:00:00;6615;2017-07-05 05:24:17;0;2017-07-05 05:24:17;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
1997;NA;NA;1999-12-22 19:00:00;6395;2017-06-26 16:44:02;0;2017-06-26 16:44:02;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1789;NA;NA;1999-09-13 07:00:00;6496;2016-09-09 10:39:12;289;2016-09-09 10:39:12;"Verified";"280 Low";280;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
1918;NA;NA;1995-08-13 07:00:00;7988;2017-06-26 16:59:33;0;2017-06-26 16:59:32;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
2033;NA;NA;1999-12-22 19:00:00;6396;2017-06-27 05:14:15;0;2017-06-27 05:14:14;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
3593;NA;NA;1999-10-07 20:00:00;6480;2017-07-05 05:24:56;0;2017-07-05 05:24:56;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4386;NA;NA;1999-10-07 20:00:00;6480;2017-07-05 14:30:07;0;2017-07-05 14:30:06;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"business";0,3;"U"
