,v001,v002,response,v4,v5,v9,v12,v14,v23,v24,v25,v27,v28,v29,v32,v33,v34,v36,v37,v105,v106,v109,v112,v113,v116,v117,v119,v120,v122,v123,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v171.1,v172.1
343,14,31,0,2800,3.0,1.0,,"2806,5",1000,1800,2600,,200,8.0,1.0,3.0,2.0,,1.0,,,,,,,,2.0,2.0,,,1995-01-18 07:00:00,8218.0,2008-01-21 13:58:04,3466.0,2017-07-19 15:20:28,Certified,073 Very Low,73.0,1.0,13.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,27",N
344,14,27,0,,,,,,2250,,4750,,,8.0,3.0,,5.0,,,,,,,,,2.0,1.0,,,,1995-08-13 07:00:00,8011.0,2017-07-19 12:23:27,0.0,2017-07-19 12:23:27,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
345,14,21,1,400,1.0,,,"410,3",,,,,400,1.0,,,,,1.0,,,,,,,,,1.0,4.0,1.0,1998-04-28 20:00:00,7021.0,2017-07-04 12:24:46,14.0,2017-07-04 12:24:46,Verified,496 Moderate,496.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
346,15,22,1,1000,1.0,,1.0,1000,,,,1000,,1.0,,,,1.0,,,1.0,,,1.0,,,,,10.0,,1999-05-25 08:00:00,6629.0,2017-07-01 11:20:41,17.0,2017-07-01 11:20:41,Verified,495 Moderate,495.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
347,16,27,0,,,,,,,,10650,,,7.0,,,7.0,,,,,,,,,2.0,,,,,1995-08-13 07:00:00,8011.0,2017-07-19 15:19:24,0.0,2017-07-19 14:34:40,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
348,16,23,0,1300,1.0,,,"1310,7",5500,4800,300,,2770,10.0,4.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,5.0,1998-04-28 20:00:00,7022.0,2017-07-20 08:51:53,0.0,2017-07-20 08:51:53,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
349,16,29,1,700,2.0,1.0,1.0,775,,300,,400,,2.0,,1.0,,1.0,,,,,,,,3.0,1.0,6.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,16,24,0,"4464,39",2.0,,,"4479,99",,,1000,4300,,7.0,,,2.0,3.0,,5.0,6.0,10.0,1.0,2.0,2.0,,,,4.0,,1995-08-13 07:00:00,8011.0,2017-07-19 14:56:53,0.0,2017-07-19 14:56:53,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
351,18,22,1,1300,2.0,,1.0,1300,,,,800,,2.0,,,,1.0,,,,,,,,,,,13.0,,1996-06-22 08:00:00,7697.0,2017-07-06 07:52:01,13.0,2017-07-06 07:52:01,Verified,496 Moderate,496.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
352,20,26,1,1000,1.0,1.0,,1000,,"1613,23",3300,,1000,7.0,,3.0,3.0,,1.0,,,2.0,,,2.0,,,3.0,,3.0,1995-08-13 07:00:00,8011.0,2017-07-19 18:33:36,0.0,2017-07-19 18:33:36,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
353,21,24,0,,,,,,,,,,700,3.0,,,,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,,1.0,,3.0,1995-08-13 07:00:00,8012.0,2017-07-20 09:22:47,0.0,2017-07-20 09:22:46,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,2",U
354,9,25,0,,,,,,1200,,1750,,,3.0,1.0,,2.0,,,,,,,,,,3.0,,,,1995-08-13 07:00:00,8012.0,2017-07-20 07:34:30,0.0,2017-07-20 07:34:30,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,14",U
355,10,26,0,,,,,,1250,,4050,,,8.0,2.0,,6.0,,,,,,,,,,,,,,1995-08-13 07:00:00,8012.0,2017-07-20 08:36:47,0.0,2017-07-20 08:36:46,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
356,11,23,1,1500,1.0,1.0,,1500,,1500,11450,,100,14.0,,1.0,12.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1999-12-22 19:00:00,6419.0,2017-07-20 09:23:29,0.0,2017-07-20 09:23:28,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,32",U
357,11,30,0,1000,1.0,1.0,,"1270,31",,1000,"11124,32",,1000,16.0,,1.0,14.0,,1.0,11.0,25.0,26.0,3.0,2.0,3.0,,2.0,4.0,,1.0,1995-08-13 07:00:00,8012.0,2016-08-25 12:55:02,328.0,2016-08-25 12:55:02,Verified,223 Low,223.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
358,11,29,0,6000,1.0,,1.0,"6048,2",2800,,20050,6000,5500,15.0,1.0,,10.0,1.0,3.0,1.0,,,1.0,,,1.0,,1.0,,4.0,1995-08-13 07:00:00,8012.0,2017-07-20 10:03:26,0.0,2017-07-20 10:03:26,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
359,12,28,1,,,,,,,,,,1600,1.0,,,,,1.0,,,,,,,,,3.0,5.0,5.0,1995-08-13 07:00:00,8012.0,2017-07-20 15:05:42,0.0,2017-07-20 15:05:42,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
360,20,41,0,1900,1.0,1.0,,"1902,19",,1900,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,4.0,2001-06-05 13:00:00,5888.0,2017-07-20 18:31:38,0.0,2017-07-20 18:31:37,ValidDomain,500 Moderate,500.0,4.0,29.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
361,20,27,1,893,2.0,,,"233,92",,,7893,,,9.0,,,9.0,,,6.0,10.0,13.0,1.0,1.0,2.0,,,3.0,3.0,3.0,1999-09-13 07:00:00,6521.0,2017-06-22 13:32:54,28.0,2017-06-22 13:32:53,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
362,22,23,1,,,,,,3000,,1300,,,5.0,3.0,,2.0,,,12.0,2.0,17.0,2.0,1.0,2.0,2.0,,,,3.0,1995-08-13 07:00:00,8013.0,2011-05-10 07:00:00,2263.0,2017-07-17 12:51:11,Verified,089 Very Low,89.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
363,23,20,1,1000,1.0,,1.0,1000,,,,1000,,1.0,,,,1.0,,,,,,,,,,,,,1998-04-28 20:00:00,7023.0,2017-07-21 05:59:25,0.0,2017-07-21 05:59:25,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
364,7,31,1,2000,2.0,2.0,,"2284,25",,2000,,,1100,3.0,,2.0,,,1.0,,3.0,,,1.0,,,,5.0,5.0,,1999-09-13 07:00:00,6521.0,2017-06-22 09:58:40,28.0,2017-06-22 09:58:39,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
365,8,22,1,800,1.0,,1.0,"806,6",,,,1100,,2.0,,,,2.0,,,,,,,,1.0,,,4.0,,2010-08-21 07:00:00,2526.0,2017-06-24 17:31:36,26.0,2017-06-24 17:31:36,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
366,8,20,0,,,,,,,,700,,400,3.0,,,2.0,,1.0,,,,,,,,,,,,1995-08-13 07:00:00,8013.0,2017-01-15 06:32:49,187.0,2017-07-21 06:32:47,Verified,247 Low,247.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
367,10,27,0,"1799,5",2.0,2.0,,1797,,"1799,5",,535,1700,5.0,,2.0,,1.0,2.0,,,,,,,1.0,,4.0,2.0,3.0,1995-08-13 07:00:00,8013.0,2017-07-21 08:42:17,0.0,2017-07-21 08:42:17,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,34",U
368,10,33,0,"3341,1",2.0,1.0,,"3356,6",,"4221,27",,,8400,9.0,,3.0,,,5.0,,2.0,4.0,,1.0,1.0,,,3.0,,3.0,1996-06-22 08:00:00,7698.0,2017-07-21 08:46:04,0.0,2017-07-21 08:46:03,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
369,11,20,0,400,1.0,,,"399,99",,,,,,1.0,,,,,,,,,,,,,,,1.0,,1999-10-07 20:00:00,6496.0,2017-07-21 09:37:41,0.0,2017-07-21 09:37:40,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
370,11,25,1,250,1.0,1.0,,"399,49",,250,,,,1.0,,1.0,,,,,,,,,,1.0,,6.0,3.0,,1999-10-07 20:00:00,6496.0,2017-06-06 07:45:57,44.0,2017-06-06 07:45:57,Verified,488 Moderate,488.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
371,14,24,0,,,,,,,,750,,650,4.0,,,2.0,,2.0,2.0,,,1.0,,,,,,,3.0,1995-08-13 07:00:00,8013.0,2015-05-24 07:00:00,789.0,2017-07-21 12:31:30,Verified,145 Low,145.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
372,14,24,0,,,,,,200,,,,,2.0,2.0,,,,,,,,,,,,4.0,,,,1998-04-28 20:00:00,7023.0,2017-07-21 12:38:51,0.0,2017-07-21 12:38:51,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
373,15,66,0,1000,1.0,1.0,,1000,,1000,,,,1.0,,1.0,,,,,,,,,,2.0,,1.0,3.0,,1998-04-28 20:00:00,7023.0,2017-07-13 09:21:00,7.0,2017-07-13 09:21:00,Verified,498 Moderate,498.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,college,"0,41",U
374,15,28,1,1600,1.0,,1.0,1600,,,,1600,,1.0,,,,1.0,,,5.0,8.0,,1.0,1.0,1.0,,,3.0,,1998-04-28 20:00:00,7023.0,2017-07-18 15:53:15,2.0,2017-07-18 15:53:15,Verified,499 Moderate,499.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
375,15,20,0,,,,,,,,,,100,1.0,,,,,1.0,,4.0,2.0,,3.0,1.0,3.0,,2.0,,,1998-04-28 20:00:00,7023.0,2017-07-21 14:18:39,0.0,2017-07-21 14:18:38,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
376,16,34,0,"12360,33",2.0,1.0,,"11815,71","6361,79",6500,"10126,07",,"10229,03",26.0,4.0,4.0,10.0,,8.0,,,,,,,,3.0,2.0,,5.0,1999-10-07 20:00:00,6496.0,2016-11-02 14:07:44,260.0,2016-11-02 14:07:44,Verified,285 Low,285.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
377,13,26,0,,,,,,100,,20300,,600,28.0,1.0,,26.0,,1.0,,,,,,,1.0,1.0,,,4.0,2003-01-17 19:00:00,5299.0,2017-07-22 11:55:20,0.0,2017-07-22 11:55:18,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
378,14,27,0,950,2.0,,1.0,948,,,,450,,2.0,,,,1.0,,2.0,,,1.0,,,,,,1.0,,1995-08-13 07:00:00,8017.0,2017-07-25 10:00:28,0.0,2017-07-25 10:00:27,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
379,15,26,0,,,,,,,,800,,,1.0,,,1.0,,,,,,,,,2.0,2.0,,1.0,3.0,1998-04-28 20:00:00,7024.0,2017-07-22 14:00:51,0.0,2017-07-22 14:00:50,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
380,16,26,0,1500,1.0,,,1500,3000,,1000,,,3.0,2.0,,1.0,,,,,,,,,,5.0,,,,1995-08-13 07:00:00,8014.0,2017-07-22 15:22:01,0.0,2017-07-22 15:22:01,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
381,20,21,0,250,1.0,,,250,,,,,2950,5.0,,,,,5.0,,,,,,,1.0,1.0,,,9.0,1998-04-28 20:00:00,7024.0,2017-07-22 18:27:02,0.0,2017-07-22 18:27:01,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
382,21,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-04-28 20:00:00,7024.0,2017-07-15 13:07:58,6.0,2017-07-15 13:07:58,Verified,498 Moderate,498.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
383,15,30,1,1000,1.0,,1.0,1200,,1100,4250,1000,4400,14.0,,3.0,5.0,1.0,5.0,,,,,,,3.0,1.0,12.0,16.0,7.0,1998-04-28 20:00:00,7025.0,2012-02-11 00:33:07,1988.0,2017-05-20 06:54:26,Verified,092 Very Low,92.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
384,17,27,0,,,,,,,1400,,,1500,5.0,,2.0,,,3.0,,,,,,,,,3.0,1.0,2.0,1996-06-22 08:00:00,7700.0,2017-05-21 10:52:32,62.0,2017-05-21 10:52:32,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
385,19,30,1,,,,,,,,,,,,,,,,,32.0,19.0,21.0,4.0,8.0,4.0,1.0,2.0,,2.0,,1998-04-28 20:00:00,7026.0,2017-07-24 05:20:25,0.0,2017-07-24 05:20:24,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
386,19,29,1,2500,1.0,,1.0,2500,,,,2500,,1.0,,,,1.0,,,,,,,,2.0,,,4.0,,1998-04-28 20:00:00,7025.0,2017-06-25 10:29:39,27.0,2017-06-25 10:29:38,Verified,492 Moderate,492.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
387,19,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1998-04-28 20:00:00,7026.0,2017-07-16 07:53:42,7.0,2017-07-16 07:53:42,Verified,498 Moderate,498.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
388,19,24,0,1600,2.0,,2.0,1600,,,,2400,,3.0,,,,3.0,,1.0,5.0,21.0,1.0,1.0,1.0,,1.0,1.0,5.0,,1998-04-28 20:00:00,7025.0,2017-07-14 08:58:07,8.0,2017-07-14 08:58:06,Verified,497 Moderate,497.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,14",U
389,8,22,0,,,,,,"2714,32",,,,,1.0,1.0,,,,,,,,,,,1.0,4.0,1.0,6.0,,1999-12-22 19:00:00,6423.0,2016-11-08 07:00:00,257.0,2017-02-09 17:31:05,Verified,285 Low,285.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
390,11,32,0,,,,,,4750,1500,6500,,2650,22.0,5.0,2.0,11.0,,4.0,4.0,,,1.0,,,,,2.0,,,1998-04-28 20:00:00,7026.0,2017-07-24 12:49:26,0.0,2017-07-24 12:49:26,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
391,11,34,0,,,,,,"1093,64",,,,"640,46",5.0,3.0,,,,2.0,,,,,,,,7.0,1.0,,2.0,1995-08-13 07:00:00,8018.0,2010-07-19 07:00:00,2564.0,2017-07-26 09:02:18,Verified,085 Very Low,85.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",Y
392,12,49,0,1200,1.0,1.0,,600,850,1800,,,2050,8.0,2.0,2.0,,,4.0,,,,,,,,1.0,3.0,,3.0,1995-08-13 07:00:00,8016.0,2017-07-24 11:29:34,0.0,2017-07-24 11:29:34,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
393,13,36,0,,,,,,2400,,,,,1.0,1.0,,,,,,,4.0,,,3.0,,,,,,1998-04-28 20:00:00,7026.0,2017-07-24 11:26:56,0.0,2017-07-24 11:26:56,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
394,15,28,0,,,,,,1000,,,,1700,3.0,1.0,,,,2.0,,2.0,2.0,,1.0,1.0,,1.0,,,5.0,1995-08-13 07:00:00,8016.0,2017-07-24 13:59:05,0.0,2017-07-24 13:59:05,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
395,22,33,0,2100,2.0,1.0,1.0,"1506,2",4900,4200,21450,1100,2450,40.0,5.0,4.0,25.0,2.0,4.0,2.0,,1.0,1.0,,1.0,,,1.0,,,1999-10-07 20:00:00,6500.0,2017-07-25 08:44:16,0.0,2017-07-25 08:44:15,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
396,12,34,1,2500,1.0,1.0,,"2482,5",,2500,,,,1.0,,1.0,,,,,5.0,23.0,,3.0,2.0,,,4.0,6.0,,1998-04-28 20:00:00,7030.0,2017-07-28 12:54:35,0.0,2017-07-28 12:54:34,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,wired,,U
397,15,24,0,,,,,,,,1400,,,2.0,,,2.0,,,,,,,,,,1.0,,,,1995-08-13 07:00:00,8017.0,2017-07-25 13:33:39,0.0,2017-07-25 13:33:39,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
398,17,27,0,,,,,,5350,1600,17850,,750,36.0,5.0,2.0,26.0,,3.0,,,,,,,,,,,,1995-08-13 07:00:00,8017.0,2017-07-25 16:16:33,0.0,2017-07-25 16:16:33,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
399,18,33,0,,,,,,700,350,19850,100,1680,31.0,2.0,4.0,17.0,2.0,4.0,,,,,,,,1.0,9.0,3.0,3.0,1999-10-07 20:00:00,6500.0,2017-07-25 16:39:44,0.0,2017-07-25 16:39:44,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
